TYPE,NAME,FIPS,STATE_ABBREV,LON,LAT,CE_LIVES,NZ_LIVES,CE_COST,NZ_COST
CDP,"Tilden, TX",4872992,TX,-98.54867667816993,28.459855253754192,2.0,13.0,764517.5481219233,5070799.69947062
CDP,"Lake Bryan, TX",4840462,TX,-96.46321747449743,30.718801602463692,14.0,90.0,5133604.524651394,34049552.3546202
city,"Mustang Ridge, TX",4850200,TX,-97.68508141690576,30.05741206420732,7.0,46.0,2659823.408865247,17641755.6084244
CDP,"Del Sol, TX",4819808,TX,-97.52023918237533,28.013160462966276,2.0,12.0,680217.1340704566,4511662.090023289
city,"New Waverly, TX",4851396,TX,-95.48227012998545,30.53737748637499,9.0,54.0,3101673.854928107,20572407.906217303
CDP,"La Paloma Addition, TX",4841420,TX,-97.50091208579454,28.017015644300702,3.0,17.0,968001.3061771882,6420442.205033142
city,"Uhland, TX",4874216,TX,-97.79244380839862,29.961528292771177,9.0,54.0,3101673.854928107,20572407.906217303
city,"Rockport, TX",4862804,TX,-97.0594837661149,28.051198237446176,72.0,449.0,25720347.01818547,170594812.70310283
CDP,"Leming, TX",4842256,TX,-98.47222868207417,29.06834071024159,8.0,48.0,2776099.842039684,18412979.897317268
city,"Bunkie, LA",2210950,LA,-92.18574621385936,30.95474893018505,47.0,381.0,16855039.19689405,141480486.95520794
village,"Volente, TX",4875752,TX,-97.90788440314408,30.445302632408804,4.0,28.0,1581359.4911723435,10488650.32894303
town,"Woodloch, TX",4880144,TX,-95.41320713109141,30.21722270540655,2.0,10.0,598823.6308483507,3971805.087798281
CDP,"Loma Linda, TX",4843460,TX,-97.49942290113572,28.007026998460837,1.0,6.0,360456.9428407548,2390795.295567897
