TYPE,NAME,FIPS,STATE_ABBREV,LON,LAT,CE_LIVES,NZ_LIVES,CE_COST,NZ_COST
CDP,"Oakville, CA",0653196,CA,-122.40677286747912,38.43837263056449,0.0,1.0,59220.79891826326,428151.91835337155
CDP,"Olowalu, HI",1557650,HI,-156.61672197870308,20.822264067283935,0.0,1.0,84961.00203019808,445862.15098134155
CDP,"East Honolulu, HI",1506290,HI,-157.7211818196242,21.297529718482753,144.0,738.0,51620025.39203046,270893880.7809929
CDP,"Rutherford, CA",0663400,CA,-122.42313632988309,38.456785285969595,0.0,3.0,137053.84892512354,990865.8681892315
CDP,"Launiupoko, HI",1544075,HI,-156.64221467565733,20.854284642211702,2.0,9.0,626846.4174179249,3289592.699313557
CDP,"Mahinahina, HI",1547050,HI,-156.65648084993643,20.95394529558993,2.0,12.0,865151.6670148219,4540181.659383173
CDP,"Ahuimanu, HI",1500400,HI,-157.84032962033456,21.437890456641604,25.0,130.0,9068032.80205236,47587628.60230124
CDP,"Clearlake Oaks, CA",0613966,CA,-122.65919081201771,39.02190323389072,6.0,39.0,1990664.8550667635,14392020.912649762
CDP,"Heeia, HI",1513900,HI,-157.82083103342222,21.420808457709683,14.0,72.0,5049999.0718925055,26501611.266866572
CDP,"Hidden Valley Lake, CA",0633549,CA,-122.55051862345476,38.80035541960055,13.0,93.0,4794346.67813997,34661956.01869367
CDP,"Ualapu'e, HI",1570700,HI,-156.8357376695768,21.07066480040331,1.0,6.0,445527.20576811186,2338057.620999718
CDP,"Kahaluu, HI",1521200,HI,-157.84552508980707,21.457613466478563,14.0,72.0,5013735.229562542,26311304.2512038
CDP,"Lower Lake, CA",0644350,CA,-122.6085168485028,38.91182847689245,3.0,21.0,1103198.8827059327,7975858.593325665
CDP,"Wailea, HI",1576925,HI,-156.4287100412117,20.687389550482916,17.0,90.0,6272608.613302673,32917676.366354167
CDP,"Middletown, CA",0647332,CA,-122.6221028715566,38.751877999390736,3.0,22.0,1118427.0881420574,8085954.800902245
CDP,"Fern Forest, HI",1507675,HI,-155.13237641317758,19.46471946417501,3.0,14.0,969798.7548812855,5089353.333152874
CDP,"Hawaiian Acres, HI",1512450,HI,-155.04970756669198,19.532460767529017,8.0,40.0,2815110.2745859534,14773261.758735428
CDP,"Hartley, CA",0632340,CA,-121.95229575246866,38.420227750831266,6.0,40.0,2079496.0534441585,15034248.790179817
CDP,"Kaneohe, HI",1528250,HI,-157.79208991827315,21.404836829237365,101.0,520.0,36404753.26015902,191046494.3522002
CDP,"Hawaiian Beaches, HI",1512500,HI,-154.92240752563637,19.542110468984415,12.0,64.0,4448019.289215126,23342514.806864627
CDP,"Allendale, CA",0600996,CA,-121.98141094272434,38.4426588695784,4.0,25.0,1299473.5305493195,9394876.379868267
CDP,"Hawaiian Paradise Park, HI",1512600,HI,-154.9693742149636,19.582700714526712,33.0,170.0,11909045.821159717,62496823.94365293
CDP,"Kaneohe Station, HI",1528400,HI,-157.75097338844273,21.445604322111876,28.0,145.0,10156984.181732096,53302276.41548891
CDP,"Maunawili, HI",1550750,HI,-157.77133646906944,21.366775225426792,6.0,30.0,2072219.5617121484,10874686.609301014
CDP,"Hilo, HI",1514650,HI,-155.08679246602154,19.688261176012407,128.0,655.0,45862363.33981327,240678564.03705007
CDP,"Waimanalo, HI",1578050,HI,-157.73023856056952,21.34206960810625,16.0,83.0,5805323.102136583,30465434.53595679
city,"Sebastopol, CA",0670770,CA,-122.827716757325,38.39998656745507,18.0,122.0,6268098.559791607,45316822.329716146
CDP,"Keaau, HI",1532900,HI,-155.03720658351025,19.615567161673635,7.0,34.0,2362330.300351849,12397142.734603155
CDP,"Waimanalo Beach, HI",1578200,HI,-157.69738108784173,21.32880904002972,13.0,67.0,4663530.123633189,24473482.21423193
CDP,"Kurtistown, HI",1542800,HI,-155.07212340385337,19.583323680887837,4.0,19.0,1358339.9227023132,7128357.072396815
city,"Cotati, CA",0616560,CA,-122.70914365450743,38.32789188602571,17.0,119.0,6151348.9847813165,44472751.40496235
CDP,"Leilani Estates, HI",1544562,HI,-154.91574404104992,19.4658467412992,5.0,23.0,1636017.3439717412,8585565.078043152
CDP,"Mountain View, HI",1553300,HI,-155.15978125239909,19.535685319376846,11.0,59.0,4102994.732190053,21531879.486416005
city,"American Canyon, CA",0601640,CA,-122.2584959625668,38.17716609300438,47.0,326.0,16779790.367783338,121313787.8374396
CDP,"Nanawale Estates, HI",1553975,HI,-154.9116914565749,19.504244441736137,4.0,21.0,1493034.1942136027,7835211.702001381
CDP,"Eleele, HI",1507000,HI,-159.58016225632835,21.908789367975945,7.0,36.0,2486663.474054578,13049623.931161217
CDP,"Hanapepe, HI",1511800,HI,-159.58743389213345,21.914038931111403,8.0,39.0,2747763.138830309,14419834.443933144
CDP,"Orchidlands Estates, HI",1558775,HI,-155.01422538447386,19.556976660565677,8.0,42.0,2947732.326535531,15469241.701730695
city,"Vallejo, CA",0681666,CA,-122.23551847378573,38.11353292767785,276.0,1919.0,98897888.18208653,715007587.194154
CDP,"Kaumakani, HI",1530650,HI,-159.62377771589067,21.91885212773859,2.0,11.0,784335.1041080481,4116068.881620434
CDP,"Pahoa, HI",1559900,HI,-154.94545590389978,19.496108339133652,3.0,15.0,1041290.3297603545,5464530.02117376
CDP,"Kekaha, HI",1535600,HI,-159.7142028817312,21.96869854769992,10.0,53.0,3685442.490505056,19340630.134641856
CDP,"Papaikou, HI",1561550,HI,-155.09623151062254,19.791962679790355,4.0,20.0,1376989.8987577227,7226229.251880524
CDP,"Pakala Village, HI",1560350,HI,-159.64332104231818,21.944477579510846,1.0,4.0,307724.604914254,1614890.9614812005
city,"Vacaville, CA",0681554,CA,-121.96903046027995,38.35972350590763,223.0,1549.0,79811024.69073027,577014223.9088624
CDP,"Paukaa, HI",1561700,HI,-155.09496022262675,19.76245885079008,1.0,6.0,433093.888397839,2272809.501343912
CDP,"Volcano, HI",1572350,HI,-155.25207340062286,19.477963825670184,7.0,38.0,2682488.222636376,14077281.815740163
city,"Suisun City, CA",0675630,CA,-122.00852486838924,38.24711826314035,67.0,467.0,24058026.55483789,173933658.60306898
CDP,"Wainaku, HI",1578950,HI,-155.09848949140437,19.74488973949902,4.0,18.0,1269234.481548691,6660745.548196871
city,"Fairfield, CA",0623182,CA,-122.0393032424965,38.25584463871004,251.0,1744.0,89848950.10737589,649585974.0697588
CDP,"Ainaloa, HI",1501085,HI,-154.9943880614301,19.521455126922696,10.0,49.0,3462678.887621,18171601.324141994
CDP,"Kaunakakai, HI",1531100,HI,-156.99805170899592,21.090635109247792,10.0,51.0,3598409.2689131456,18883893.297051214
CDP,"Eden Roc, HI",1506325,HI,-155.09578536482988,19.49174994345249,3.0,14.0,981195.9624707021,5149164.10950403
CDP,"Bodega Bay, CA",0607260,CA,-123.02735493586866,38.32551284605817,3.0,18.0,914538.3375806083,6611888.910571353
CDP,"Fern Acres, HI",1507542,HI,-155.07854558238722,19.508224691512922,4.0,22.0,1566597.9886543842,8221263.0766315665
CDP,"Kualapuu, HI",1539500,HI,-157.05920303019593,21.156396315461787,6.0,30.0,2128169.489878376,11168303.147752142
CDP,"Maunaloa, HI",1550150,HI,-157.21221289552537,21.133634262479475,1.0,6.0,394757.8265061642,2071627.7990718428
CDP,"Occidental, CA",0653266,CA,-122.93495676302508,38.40038005022065,3.0,18.0,947532.7826922121,6850430.693653945
CDP,"Hana, HI",1511350,HI,-156.01104710606756,20.771958311028566,4.0,19.0,1297209.4456318049,6807553.817422435
CDP,"Bloomfield, CA",0607036,CA,-122.85023774920452,38.3182852787652,1.0,6.0,284259.83480766363,2055129.2080961831
CDP,"Anahola, HI",1502200,HI,-159.3155905311788,22.145211311757055,6.0,33.0,2318813.689555894,12168774.315807834
CDP,"Halaula, HI",1509700,HI,-155.78208644645645,20.225481569965744,1.0,7.0,489043.816564067,2566426.039795039
CDP,"Hanalei, HI",1511500,HI,-159.49772791189477,22.20399143974917,1.0,7.0,470393.8405086577,2468553.8603113303
CDP,"Bodega, CA",0607246,CA,-122.97116459113516,38.34884179616099,1.0,4.0,186968.52229908828,1351736.7708013589
CDP,"Hawaiian Ocean View, HI",1512530,HI,-155.77464440726243,19.096790051499212,13.0,66.0,4644880.14757778,24375610.034748223
CDP,"Carmet, CA",0611376,CA,-123.07185698243826,38.37445273898673,0.0,1.0,39762.53641654819,287473.4308944066
CDP,"Hawi, HI",1513600,HI,-155.83055072813968,20.239119243414734,3.0,16.0,1126251.3317905527,5910392.172155102
CDP,"Sereno Mar, CA",0671000,CA,-123.07314366872484,38.38367437602856,0.0,2.0,106597.43805287388,770673.4530360688
CDP,"Holualoa, HI",1515700,HI,-155.92660717349582,19.62383700276397,25.0,128.0,8983071.800022164,47141766.4513199
CDP,"Hanamaulu, HI",1511650,HI,-159.35015031184037,21.995491236186275,11.0,58.0,4063622.5605175225,21325260.440839287
CDP,"Salmon Creek, CA",0664252,CA,-123.05931387825737,38.34621498296485,0.0,1.0,72756.98152815201,526015.2139769994
CDP,"Honalo, HI",1516000,HI,-155.90197414765598,19.578741702488806,7.0,36.0,2508421.7794525553,13163808.140558878
CDP,"Kalaheo, HI",1524950,HI,-159.5236210952645,21.915914874566294,14.0,70.0,4916340.910162072,25800193.980566654
CDP,"Valley Ford, CA",0681778,CA,-122.91473224007856,38.32456010863796,0.0,2.0,124363.67772835285,899119.0285420803
CDP,"Bolinas, CA",0607316,CA,-122.70942346846263,37.917841401601,4.0,27.0,1388304.7289267145,10037104.257398324
CDP,"Kalihiwai, HI",1526750,HI,-159.44066065926896,22.21616837015466,1.0,6.0,449671.64489153615,2359806.99421832
CDP,"Dillon Beach, CA",0619262,CA,-122.95591778899714,38.243485017233986,1.0,5.0,242805.27556487935,1755422.8652488233
CDP,"Honaunau-Napoopoo, HI",1516160,HI,-155.85857412009605,19.453870499916725,8.0,39.0,2737402.041021748,14365461.010886637
CDP,"Kapaa, HI",1528850,HI,-159.3522396664696,22.091031343707574,32.0,162.0,11349546.539497435,59560658.55914165
CDP,"Inverness, CA",0636616,CA,-122.84744682890145,38.0813185055492,3.0,22.0,1120119.1109682936,8098187.7128552
CDP,"Honokaa, HI",1516450,HI,-155.46570503203853,20.074634861617483,7.0,34.0,2368546.9590369854,12429766.794431059
CDP,"Point Reyes Station, CA",0657960,CA,-122.8092228691738,38.08464797519615,2.0,14.0,728415.826694638,5266268.595746471
CDP,"Honomu, HI",1517450,HI,-155.1126350368667,19.86934146245686,1.0,8.0,530488.2077983099,2783919.7719810596
CDP,"Tomales, CA",0678890,CA,-122.90535562936411,38.2470301853217,0.0,3.0,175124.36251543564,1266106.3871306845
CDP,"Silverado Resort, CA",0671927,CA,-122.25553981417463,38.35363734741326,3.0,18.0,921306.4288855527,6660820.558383167
CDP,"Kahaluu-Keauhou, HI",1521230,HI,-155.9574816309981,19.57258591717994,10.0,53.0,3677153.612258207,19297131.388204653
CDP,"Kilauea, HI",1536650,HI,-159.3966802690851,22.210419988004343,9.0,44.0,3071029.3904574043,16116285.554984106
CDP,"Elmira, CA",0622146,CA,-121.90771857024752,38.352325215780155,0.0,3.0,160742.16849242887,1162126.63553058
CDP,"Koloa, HI",1539200,HI,-159.46107500517851,21.90296010324515,7.0,34.0,2406883.02092866,12630948.496703127
CDP,"Diablo, CA",0619150,CA,-121.95645646764673,37.84080865161356,3.0,19.0,997447.4560661771,7211301.596266073
CDP,"Lawai, HI",1544450,HI,-159.5006704149714,21.92039413618734,7.0,36.0,2523963.4261653963,13245368.290128635
CDP,"Kalaoa, HI",1525400,HI,-156.01189554932486,19.736583578148068,28.0,146.0,10202573.012089763,53541519.520893544
CDP,"Castle Hill, CA",0611915,CA,-122.05733361422031,37.87296341272608,3.0,22.0,1153959.5674930157,8342845.9519142695
town,"Tiburon, CA",0678666,CA,-122.4637112927885,37.88555299877711,22.0,151.0,7772306.852315494,56191881.05589178
CDP,"Lihue, HI",1545200,HI,-159.35457367734722,21.973524156214708,19.0,99.0,6908780.018748302,36256205.15540958
CDP,"Kapaau, HI",1529000,HI,-155.80493052731697,20.226627101210127,5.0,26.0,1804903.2382512812,9471852.036701184
CDP,"Camino Tassajara, CA",0610301,CA,-121.88497869548328,37.790965582346445,5.0,37.0,1925521.976256674,13921053.802461054
city,"Belvedere, CA",0605164,CA,-122.4663274515165,37.87373770241242,5.0,34.0,1775777.9561347798,12838441.094624672
CDP,"Omao, HI",1557800,HI,-159.48125427741053,21.923440943120365,4.0,20.0,1368701.020510874,7182730.505443319
CDP,"Shell Ridge, CA",0671362,CA,-122.03439381655026,37.9059195408072,2.0,16.0,818939.0478982691,5920729.385229481
CDP,"Kealakekua, HI",1533950,HI,-155.90326304360403,19.528580806895388,6.0,30.0,2119880.6116315275,11124804.401314937
city,"San Pablo, CA",0668294,CA,-122.34245554260143,37.96272543367914,70.0,487.0,25096928.57014685,181444666.5421824
CDP,"Kukuihaele, HI",1541000,HI,-155.56567476513882,20.119223430256948,1.0,5.0,352277.3254910652,1848696.7235811723
CDP,"Laupahoehoe, HI",1544150,HI,-155.23807836427702,19.974611616990067,2.0,9.0,605088.1120199473,3175408.489915896
CDP,"Norris Canyon, CA",0651622,CA,-121.98878542189262,37.746034554177996,2.0,17.0,852779.5044229911,6165387.624288551
CDP,"Naalehu, HI",1553600,HI,-155.57509681831795,19.069826747814997,3.0,13.0,904523.8386873528,4746800.704959894
CDP,"Paauilo, HI",1559300,HI,-155.37013857151362,20.039162909554253,2.0,9.0,625810.3076370688,3284155.3560089064
CDP,"Pahala, HI",1559750,HI,-155.4792906016511,19.199432633355435,4.0,20.0,1412217.631306829,7411098.92423864
CDP,"Poipu, HI",1564550,HI,-159.46033653324398,21.883264187228885,3.0,15.0,1033001.4515135058,5421031.274736555
CDP,"North Gate, CA",0651890,CA,-121.99818427716988,37.90615297290679,2.0,11.0,579517.8179858619,4189772.3438865645
CDP,"Pepeekeo, HI",1563650,HI,-155.106158718193,19.83155090633312,5.0,26.0,1843239.300142956,9673033.738973252
city,"Richmond, CA",0660620,CA,-122.33680375860789,37.94797103947634,249.0,1729.0,89067235.56165482,643934368.7474943
CDP,"Alamo, CA",0600618,CA,-122.01299328449186,37.85459866557328,35.0,243.0,12518430.879907737,90505199.08392628
CDP,"Puako, HI",1565150,HI,-155.8596291647079,19.9386446073089,2.0,12.0,810237.84862945,4252002.464236696
CDP,"Blackhawk, CA",0606928,CA,-121.90714247352187,37.81597993623828,23.0,156.0,8060796.744188749,58277592.54387035
city,"Pinole, CA",0657288,CA,-122.28198027273513,37.99286209440316,44.0,305.0,15731582.226930076,113735498.88258493
CDP,"Waikoloa Village, HI",1576600,HI,-155.81851076458483,19.928507155204507,19.0,97.0,6786519.064607286,35614598.64546082
city,"Emeryville, CA",0622594,CA,-122.29097812655897,37.83807127607591,25.0,174.0,8962644.910572587,64797734.61479456
CDP,"Discovery Harbour, HI",1505900,HI,-155.6254119115547,19.04150437191335,3.0,14.0,987412.6211558388,5181788.169331933
CDP,"Princeville, HI",1565075,HI,-159.4805112620713,22.217477733880955,6.0,33.0,2287730.396130212,12005654.01666832
CDP,"Waiohinu, HI",1579550,HI,-155.61425239045477,19.071523827732744,1.0,3.0,222763.60288405593,1169028.810499859
city,"Berkeley, CA",0606000,CA,-122.27490797540558,37.872567876533864,270.0,1876.0,96644959.78895317,698719464.9287964
city,"South San Francisco, CA",0673262,CA,-122.42107894429202,37.65329781206366,152.0,1053.0,54262326.02597839,392303369.8752414
CDP,"Puhi, HI",1565750,HI,-159.39179229907418,21.962078826251723,9.0,44.0,3061704.402429699,16067349.46524225
CDP,"Captain Cook, HI",1503850,HI,-155.893675283058,19.499530871902788,10.0,52.0,3611878.6960642748,18954578.76001167
city,"Albany, CA",0600674,CA,-122.30024922399775,37.889838589948695,44.0,309.0,15908398.612271748,115013838.18166856
CDP,"Wailua, HI",1577000,HI,-159.34084752903317,22.055051119793543,7.0,34.0,2411027.4600520846,12652697.869921729
city,"San Mateo, CA",0668252,CA,-122.31239034615743,37.55182268968811,231.0,1608.0,82832131.44697483,598856088.2008607
city,"Alameda, CA",0600562,CA,-122.26648984196594,37.765084903114,176.0,1226.0,63168288.171872064,456691301.939612
CDP,"Wailua Homesteads, HI",1577225,HI,-159.3771406657582,22.065009407026615,15.0,77.0,5368084.77461532,28170875.66139428
city,"Lincoln City, OR",4142600,OR,-124.00699626444302,44.97280353643391,28.0,151.0,10014832.828538898,56481082.63450075
CDP,"Haena, HI",1508950,HI,-159.56113375885596,22.218381036103253,1.0,6.0,450707.7546723922,2365244.337522971
city,"San Bruno, CA",0665028,CA,-122.43138644088343,37.62541415205451,98.0,684.0,35257525.64169459,254903302.819668
CDP,"Neskowin, OR",4152000,OR,-123.97619813000072,45.120851499440406,0.0,3.0,168243.20953866988,948848.451425784
CDP,"Wainiha, HI",1579250,HI,-159.54560398462337,22.19833616599396,1.0,5.0,332591.2396547998,1745387.200792813
city,"San Francisco, CA",0667000,CA,-122.44098787629765,37.75591366110527,1947.0,13535.0,697395972.2212518,5042002620.912974
CDP,"Lincoln Beach, OR",4142550,OR,-124.03175650031075,44.87100385862537,7.0,39.0,2584714.1969126025,14577123.616719084
CDP,"Makena, HI",1548350,HI,-156.42475139279716,20.631187003291327,0.0,1.0,104647.0878664635,549171.6737697013
CDP,"Rose Lodge, OR",4163800,OR,-123.88815883357294,45.018576183703786,7.0,38.0,2496230.7311552283,14078099.6163396
city,"Pacifica, CA",0654806,CA,-122.47794746715817,37.61107999959498,88.0,614.0,31616292.51963452,228578076.29691216
CDP,"East Richmond Heights, CA",0621061,CA,-122.31390713008408,37.945081360927716,8.0,55.0,2811295.9257912682,20324983.209832195
city,"Millbrae, CA",0647486,CA,-122.40231750878661,37.5993402814493,52.0,362.0,18658781.716318518,134898436.56119442
CDP,"Grand Ronde, OR",4130300,OR,-123.62103457552321,45.07384731379179,6.0,32.0,2132326.900153068,12025775.558440866
town,"Hillsborough, CA",0633798,CA,-122.35869772417932,37.5572407281739,26.0,179.0,9242674.68831466,66822281.54300836
CDP,"Kensington, CA",0638086,CA,-122.28059117403627,37.908367167432274,12.0,84.0,4353574.731905468,31475282.454949286
city,"Half Moon Bay, CA",0631708,CA,-122.4379741591222,37.46855916320867,27.0,189.0,9716441.079660766,70247496.88983533
city,"Woodburn, OR",4183750,OR,-122.85856777982747,45.14768327384499,85.0,458.0,30433327.236550506,171636142.10235295
CDP,"Rollingwood, CA",0662700,CA,-122.33057968806848,37.96544402031981,7.0,51.0,2649707.745885722,19156740.11832514
city,"Monmouth, OR",4149550,OR,-123.22841046192447,44.850506539472505,34.0,184.0,12249351.900411753,69083195.7708447
CDP,"Tara Hills, CA",0677924,CA,-122.31878534056058,37.99372295188716,12.0,82.0,4241901.225373886,30667910.266054355
CDP,"Mililani Mauka, HI",1551000,HI,-157.99474600095238,21.475631121786403,62.0,316.0,22083643.869166363,115891535.19532092
city,"Daly City, CA",0617918,CA,-122.46829802296361,37.68615523032451,242.0,1680.0,86552043.63045488,625750145.1294291
city,"Independence, OR",4136150,OR,-123.19451731805016,44.85462255305069,30.0,160.0,10634217.08884052,59974250.63715716
CDP,"Montalvin Manor, CA",0648718,CA,-122.32965204164053,37.99766413213134,7.0,46.0,2364601.8996649403,17095494.454252478
city,"Falls City, OR",4124550,OR,-123.43750160691341,44.86480425952437,3.0,18.0,1188918.680739934,6705195.723408875
CDP,"North Richmond, CA",0652162,CA,-122.37046206765886,37.964060639226396,9.0,61.0,3141240.376907307,22710401.040658124
city,"Dallas, OR",4117700,OR,-123.31357247998655,44.92204588110153,52.0,280.0,18626392.66492563,105048066.3334057
city,"Sausalito, CA",0670364,CA,-122.49337421717092,37.85783561998743,17.0,118.0,6085360.0945581095,43995667.83879717
town,"Colma, CA",0614736,CA,-122.45260218406197,37.676586276970305,4.0,29.0,1519436.497960012,10985154.93375222
city,"Burlingame, CA",0609066,CA,-122.36731946312071,37.58594127227892,69.0,479.0,24689997.08043707,178502651.21749708
city,"San Rafael, CA",0668364,CA,-122.5222095563855,37.99057473631082,138.0,960.0,49486591.59892701,357775975.88803023
city,"Salem, OR",4164900,OR,-123.02486710035652,44.92327315221686,546.0,2946.0,195675576.4154492,1103559948.5575202
CDP,"Haleiwa, HI",1510750,HI,-158.10696602809438,21.586987166332918,11.0,59.0,4123716.927807175,21640626.352509018
town,"San Anselmo, CA",0664434,CA,-122.56991051130285,37.98212228016671,29.0,204.0,10527766.024840971,76113178.17127651
city,"Sheridan, OR",4167050,OR,-123.39721738042718,45.09554391166491,21.0,116.0,7681860.322936009,43323717.44139654
town,"Ross, CA",0662980,CA,-122.56156862290788,37.96381488900024,6.0,40.0,2073573.973552332,14991433.598344482
city,"Brisbane, CA",0608310,CA,-122.40215439324413,37.68971852389473,10.0,71.0,3648001.2133650165,26374158.17056769
city,"Amity, OR",4102000,OR,-123.20344094127786,45.11535617062355,5.0,29.0,1942897.5086724916,10957442.487205908
city,"Belmont, CA",0605108,CA,-122.29563496532421,37.51537705635647,62.0,433.0,22314397.032401595,161327642.8355504
city,"Willamina, OR",4182350,OR,-123.48437048185026,45.078732603528714,8.0,42.0,2761681.128427352,15575171.61747806
city,"Mill Valley, CA",0647710,CA,-122.5424690226959,37.90878017615441,34.0,233.0,12011670.043450026,86841441.9540167
city,"Turner, OR",4175150,OR,-122.95177680915909,44.848920656152,7.0,35.0,2340449.9815823855,13199536.235389797
city,"Newark, CA",0650916,CA,-122.03116735777654,37.520407665784454,101.0,704.0,36294735.63417732,262402077.84682852
city,"Larkspur, CA",0640438,CA,-122.5320025151949,37.93902887715119,29.0,198.0,10226585.961770948,73935719.8436508
CDP,"Hauula, HI",1512400,HI,-157.91208214161318,21.61089679978701,12.0,61.0,4287422.273182435,22499726.594643798
town,"Fairfax, CA",0623168,CA,-122.59509659660789,37.98837879148355,18.0,122.0,6308707.107621273,45610412.21658703
city,"Sublimity, OR",4170700,OR,-122.79252197311766,44.82925337033317,9.0,49.0,3258933.281063865,18379545.929469816
city,"Fremont, CA",0626000,CA,-121.98412151080555,37.52786853885526,517.0,3593.0,185142829.66957957,1338537458.8041222
CDP,"Broadmoor, CA",0608338,CA,-122.48119494078631,37.69142779716444,10.0,70.0,3590472.4372729897,25958239.16416727
CDP,"Kaaawa, HI",1519550,HI,-157.85321869542878,21.548317894252452,4.0,21.0,1453662.022541072,7628592.656424661
city,"Silverton, OR",4167650,OR,-122.78063610126972,45.003011309894376,32.0,171.0,11383210.932786746,64198383.372763805
town,"Corte Madera, CA",0616462,CA,-122.51314271825902,37.92371985543278,22.0,153.0,7870444.176237187,56901389.94916309
CDP,"El Granada, CA",0621936,CA,-122.46513495925092,37.51425770388338,13.0,91.0,4679289.125955915,33830118.005892836
CDP,"Kahuku, HI",1522250,HI,-157.94774780814998,21.67907744125219,8.0,39.0,2724968.723651475,14300212.891230833
CDP,"Kentfield, CA",0638114,CA,-122.54965850210641,37.948117153763036,16.0,109.0,5612439.714625121,40576568.947946675
city,"Mount Angel, OR",4150150,OR,-122.7963532062474,45.07029362310762,12.0,64.0,4231005.158398403,23861781.42659657
CDP,"Highlands-Baywood Park, CA",0633633,CA,-122.34477544214548,37.52267116581646,10.0,67.0,3427192.234541207,24777763.16070726
CDP,"Kawela Bay, HI",1532700,HI,-158.00063393911614,21.69956945229039,1.0,5.0,352277.3254910652,1848696.7235811723
CDP,"Montara, CA",0648760,CA,-122.49236148614294,37.5482598300213,7.0,48.0,2469507.314891578,17853934.995335598
CDP,"Lagunitas-Forest Knolls, CA",0639283,CA,-122.69130094158032,38.018025431432235,4.0,30.0,1549046.8974191432,11199230.892928906
CDP,"Laie, HI",1543250,HI,-157.92835351396081,21.644167981473352,18.0,93.0,6522311.070488987,34228076.10277495
CDP,"Moss Beach, CA",0649446,CA,-122.50347293398612,37.51855942370361,7.0,51.0,2631095.494797125,19022178.086842652
city,"Keizer, OR",4138500,OR,-123.02390923745192,45.002904870591564,129.0,696.0,46204570.323305085,260581898.78971073
CDP,"Pescadero, CA",0656756,CA,-122.37251873453958,37.2507515171175,2.0,11.0,548215.3957004942,3963463.472756926
city,"Gervais, OR",4128650,OR,-122.89617380553548,45.107778983238596,9.0,48.0,3176681.0452894038,17915664.464328323
CDP,"Lucas Valley-Marinwood, CA",0644399,CA,-122.57653144436401,38.04049988227247,15.0,102.0,5235964.63578759,37854746.03841452
CDP,"Makaha, HI",1547450,HI,-158.21043401913056,21.47349688564074,24.0,123.0,8605927.839790553,45162573.48842712
CDP,"Loma Mar, CA",0642384,CA,-122.3006846977452,37.265797748982436,0.0,2.0,96445.30109545731,697275.981318348
city,"Aumsville, OR",4103250,OR,-122.86881263768316,44.84545498847366,12.0,66.0,4383047.169981497,24719259.286403578
CDP,"Makaha Valley, HI",1547560,HI,-158.18530451360172,21.48423588989659,4.0,20.0,1393567.6552514199,7313226.744754932
CDP,"Muir Beach, CA",0649950,CA,-122.5861895711327,37.865467663238626,1.0,5.0,266493.5951321847,1926683.632590172
CDP,"Mililani Town, HI",1551050,HI,-158.01464079068143,21.446501825021528,79.0,406.0,28411166.30085441,149097390.75682157
CDP,"Eola, OR",4123550,OR,-123.12122916401349,44.93135111992734,0.0,1.0,57327.31584280604,323311.3241895265
town,"Woodside, CA",0686440,CA,-122.25908234619287,37.42216165448938,13.0,88.0,4547311.3455095,32875950.87356246
CDP,"San Geronimo, CA",0667070,CA,-122.6632587979946,38.006710012719466,1.0,7.0,381551.147316239,2758521.6453910084
CDP,"Rickreall, OR",4161800,OR,-123.23435992951154,44.931893932904785,0.0,1.0,98453.43373003646,555252.0567602736
CDP,"Mokuleia, HI",1552550,HI,-158.14775957840467,21.577309647614427,5.0,27.0,1880539.2522537748,9868778.09794067
city,"San Carlos, CA",0665070,CA,-122.26791663351632,37.498273876256604,68.0,473.0,24393047.074432638,176355775.16975376
CDP,"Santa Venetia, CA",0670154,CA,-122.50338573686568,38.005481462112364,10.0,72.0,3722450.217719405,26912406.296497643
CDP,"Punaluu, HI",1566500,HI,-157.89060292968108,21.581160404728983,3.0,17.0,1184273.4795184927,6214883.397215529
CDP,"Fort Hill, OR",4126400,OR,-123.56048304099393,45.06712447279357,0.0,3.0,169489.45553525264,955876.9584733825
CDP,"Brooks, OR",4108750,OR,-122.95747882118522,45.050805577566926,1.0,8.0,504729.6286160097,2846545.3542773523
city,"Redwood City, CA",0660102,CA,-122.22476761616142,37.50091452830406,184.0,1277.0,65803613.72373479,475744062.3063371
CDP,"Pupukea, HI",1566800,HI,-158.04416432398085,21.650504681119536,13.0,68.0,4728805.039827122,24816034.84242491
CDP,"Stinson Beach, CA",0674172,CA,-122.64510140961342,37.90509635565484,2.0,10.0,539755.2815693138,3902298.9129921584
CDP,"Four Corners, OR",4126750,OR,-122.97219114391199,44.92968819564194,56.0,301.0,20014710.705118805,112877823.18443032
city,"Menlo Park, CA",0646870,CA,-122.16764611907853,37.46822957028957,77.0,533.0,27442072.207310077,198399482.5089759
CDP,"Schofield Barracks, HI",1569050,HI,-158.0617844361436,21.493605958792326,48.0,244.0,17049186.4439867,89471484.07802409
CDP,"Hayesville, OR",4132850,OR,-122.97391727816388,44.97935437327361,70.0,376.0,25004679.675436094,141019965.4030143
CDP,"Wahiawa, HI",1572650,HI,-158.01999413618643,21.500388355414188,51.0,263.0,18426176.34274442,96697713.32990462
city,"Foster City, CA",0625338,CA,-122.26677481565346,37.55543294525199,74.0,512.0,26357485.57569274,190558185.94713274
CDP,"Waialua, HI",1574000,HI,-158.1198225635263,21.565712480678847,11.0,57.0,3962083.8019936276,20792400.79698354
CDP,"Tamalpais-Homestead Valley, CA",0677805,CA,-122.53851434297967,37.87922474660974,26.0,178.0,9188529.957875103,66430828.360513836
